statusesCount,followersCount,favoritesCount,friendsCount,name,created,screenName,location,lang,id,followRequestSent
8546,269,5574,261,siba_siba,2014-05-24T11:23:37Z,siba_sibacoco,神奈川,ja,2520243218,FALSE
189,63,520,92,不二子,2016-03-06T05:12:08Z,cr_deco,福岡,en,706346605251657728,FALSE
3693,855,0,852,Анюта Formalin,2013-06-04T09:18:10Z,AnyutaFormalin,NA,ru,1481823973,FALSE
18,3145,81,3210,麗嬢＠相互フォロー100％,2014-08-26T19:46:06Z,reijyoutan,NA,ja,2771050597,FALSE
3027,12119,182,12454,Home Business Ideas,2015-06-28T13:24:28Z,homestage20735,"Maryland, USA",en,3349097908,FALSE
32292,211746,1211,26712,fresh crayons,2008-11-17T05:43:44Z,AjinkyaForYou,"San Francisco, CA",en,17435667,FALSE
630,3021,75,3021,あるがまま 合気道 (Aikido),2012-02-09T08:40:58Z,jiritukunrenhou,大阪　（Osaka 　japan）,ja,487357603,FALSE
5636,631,4900,578,☆かえ☆気楽にピアノ,2014-07-20T06:54:32Z,sorasora351,関東,ja,2661983634,FALSE
13,176,1,235,The fool,2014-02-04T10:34:03Z,The_Fool0204,OSAKA,ja,2326885848,FALSE
0,683,0,1574,お祭り男,2015-04-27T13:57:52Z,omatsuri55,NA,ja,3213213447,FALSE
137,210,35,953,Tushar,2009-10-23T15:17:27Z,EnzymeWhite,Mumbai,en,84614490,FALSE
1139,404,0,2029,mirtisee,2008-12-01T17:34:34Z,mirtisee,NA,en,17783864,FALSE
47303,22751,89195,24360,❁みると❁@μ'sic Forever,2013-04-24T14:43:09Z,_3ild,rice is beautiful,ja,1377195732,FALSE
1950,11592,257,12098,Knockhundred,2010-06-03T17:06:27Z,knockhundred,Leominster,en,151544601,FALSE
93,18,21,1867,Cristian Lara Faunde,2010-04-12T06:07:30Z,Colf73,Constitucion-Chile,es,132074185,FALSE
173,45,11,90,とくちゃん,2014-10-08T06:37:19Z,toku7toku,NA,ja,2846461441,FALSE
2074,1419,0,1500,笑うトレンド,2014-02-11T11:53:02Z,trend_rough,NA,ja,2338245938,FALSE
54558,64067,7415,16484,The War Chest™,2011-02-22T12:24:19Z,cnewsome9,"Tulsa, Oklahoma",en,255983488,FALSE
0,1,0,297,Umi,2011-06-16T17:32:53Z,UmiRei,NA,en,318555513,FALSE
12450,1101,164,2063,Ibadan Boi 100%,2011-12-14T18:13:10Z,OlaWayn,KryPToN,en,436889674,FALSE
19205,42418,574,43753,HackBlue(チャイルズ）,2012-02-05T11:23:22Z,HackBlue,NA,ja,483774977,FALSE
9914,92232,116932,33585,ハムスターの銀次（写真集第2弾発売中）,2014-10-19T14:11:56Z,kawanabesatou,千葉県市川市,ja,2865082092,FALSE
151,93,1,186,Carlvin PARDS,2012-09-12T10:04:09Z,carlvtin123,NA,en,819248718,FALSE
1807,163232,370,16943,Mustafa Remzi Toprak,2011-10-24T07:52:28Z,AvukatToprak,TÜRKİYE,tr,397110163,FALSE
2052,370,36,363,よしてる,2011-03-07T13:48:10Z,yshi_1325,NA,en,262159356,FALSE
32,41,23,47,Sreela Bhattacharjee,2014-02-11T05:54:49Z,13Sreela,NA,en,2337829800,FALSE
1180,1944,1,2181,tzkuriyufan,2012-08-17T09:55:15Z,AtelierNoah_pr,NA,ja,763411070,FALSE
100,147,22,229,MR158,2015-02-12T05:00:36Z,Mr158Cn,NA,ja,3032124688,FALSE
30,1562,3,1706,Mari✳︎,2016-01-25T00:47:27Z,marizxcx,大阪,ja,4809835566,FALSE
598,228,110,227,akki@竜党 ＃3＃32,2014-10-19T14:55:07Z,doradora7930,NA,ja,2865201890,FALSE
10675,5548,34,4911,Михаил Зелин,2012-04-19T21:31:38Z,o_kulture,Москва,ru,558077353,FALSE
0,8217,0,8952,ニコニコ共和国,2012-09-03T19:35:47Z,niconicosekai,NA,ja,801064314,FALSE
1644,1528,118,2006,Pattie Holliday,2010-02-26T20:05:43Z,pattieholliday,"Columbus, Miss",en,117841856,FALSE
2464,11401,2,12229,天馬,2013-03-31T12:56:03Z,tenma_blog,NA,ja,1318342580,FALSE
556,385,551,1172,Chantail,2013-05-02T19:43:49Z,The_Vampsx_x,England,en,1398046286,FALSE
48316,2796,0,3068,SEO対策委員会,2012-03-28T09:06:11Z,accessupno1,NA,ja,538876513,FALSE
85,11,0,1529,stanleythedog,2013-04-04T12:50:24Z,stanleythedog1,NA,en,1326859950,FALSE
4397,1027,388,1251,サロンコンサルタント,2015-01-16T01:16:06Z,Hinaokinawa,三重県 津市,ja,2984860230,FALSE
70,85,10,273,Adv D.T Muavha,2014-04-16T05:49:47Z,muavha_t,Thohoyandou,en,2446625010,FALSE
26,758,87,3717,桜井春樹,2016-01-12T15:06:50Z,haruki_sakurai,日本 関東地方,ja,4748616426,FALSE
51,108,16,110,BartoMC,2014-07-12T00:51:29Z,Barto2M,NA,pt,2620025695,FALSE
74,185,8,339,きらめき整骨院　神辺院,2015-01-29T08:18:01Z,KannabeKirameki,広島県福山市神辺町十三軒屋145-6,ja,3000795702,FALSE
6440,247,2160,246,エリコラモーン,2014-10-13T12:39:28Z,erry_8969,AKiTA,ja,2854383007,FALSE
683,651,95,1411,Brian Martucci,2012-12-03T02:05:11Z,Brian_Martucci,"Minneapolis, MN",en,985757810,FALSE
120,191,0,1724,sugar bunny,2010-10-28T13:11:03Z,Otaku100percent,Jp,en,209068490,FALSE
4,6,0,749,Trouble,2009-04-12T13:07:59Z,mizzmizchief,NA,en,30646928,FALSE
1,1,0,605,siswoyo,2010-07-15T14:35:00Z,pc_cantropus,Jakarta,en,167003614,FALSE
233,43,0,225,Viviana Nestler,2015-02-19T16:27:22Z,NestlerViviana,Россия,ru,3030608988,FALSE
11953,2579,0,3221,Becky White,2011-06-18T23:40:01Z,CandlesCure,California USA,en,319905960,FALSE
28,144,103,417,Tim Wanzeele,2010-11-18T19:25:47Z,TimWanzeele,Sint-Eloois-Winkel,en,217165678,FALSE
14,80,0,783,Shelley Malil,2010-09-26T01:16:36Z,ShelleyMalil,La and Prison,en,195181632,FALSE
22087,3134,19326,3134,ヲタランキング！,2013-03-20T10:45:40Z,wota_ranking,NA,ja,1282932054,FALSE
808,506,1472,1490,Lanfranco  Mentoor,2014-03-15T07:39:26Z,3f1f0c244f3c4cc,johannesburg,en,2390613481,FALSE
1558,1363,610,2048,Pavey Purewal,2014-05-21T03:09:00Z,PaveyPurewal,San Francisco,en,2556738268,FALSE
2,1247,0,1255,相互フォロー支援Mk-χ,2014-01-17T10:57:05Z,sougo_ouenchi,NA,ja,2295925844,FALSE
4990,2069,869,2022,(ナシ星人　イチロー、略して)　ナシロー,2013-09-17T12:23:42Z,nashiseijin,NA,ja,1875281268,FALSE
22165,58659,0,64409,かえる時報,2011-11-30T09:21:11Z,1manninn,NA,ja,424896352,FALSE
144,2377,49,2436,岸本 恒季,2014-06-22T08:01:01Z,hsk2828,奈良県 大和高田市,ja,2581810236,FALSE
278,281,329,397,René Tanczos,2008-01-05T14:14:51Z,gravmatt,"Vienna, Austria",en,11875292,FALSE
1757,1067,1,1518,Jesús Manuel,2016-03-03T14:17:34Z,Andalucia_Jouve,NA,es,705396703159930880,FALSE
2310,192,167,130,ゆきの@9/20ナゴド,2014-06-13T15:54:27Z,MST__D1994,NA,ja,2565547657,FALSE
9737,963,919,2089,Andrew Hawkes,2009-03-17T12:42:28Z,namboozle,Harrogate,en,24875288,FALSE
22,10,0,384,Funny tweets,2013-03-03T14:41:33Z,HAfunnyshit,NA,en,1239052218,FALSE
21954,113773,14,107500,C H E 2 3 0( ^ ^ )/■,2009-04-10T01:27:24Z,che230,種子島 西之表市,ja,30120569,FALSE
2159,3676,268,3745,Laura A. Dijs,2014-03-04T19:19:53Z,LDijsRealtor,"Fairfield County, CT",en,2372307769,FALSE
0,12,0,101,Fashion Chauke,2015-05-06T18:34:23Z,Fashion82037327,NA,en,3239206323,FALSE
78,410,0,649,美脚を愛する会,2014-04-09T17:13:57Z,iwerixuq,Liverpool,ja,2472083783,FALSE
1055,513,330,475,りゅ,2013-06-06T13:03:49Z,_ryu_123,NA,ja,1487687832,FALSE
4591,749,1804,360,Nodoli,2014-07-18T16:19:18Z,PhlyChic_Nthabi,South Africa,en,2716855288,FALSE
371,367,434,385,Babs A,2014-01-22T03:11:31Z,Barbiegirltwitt,Columbia SC,en,2304115705,FALSE
1022,1748,0,1779,日常で役立つ護身術＠相互フォロー,2014-04-23T04:49:55Z,jhuydc5,NA,ja,2459199030,FALSE
351,17460,1,17560,Ayaka♡I follow back,2012-05-11T03:57:56Z,ayaka48107,Southern California(USA),ja,576818036,FALSE
33,121,35,535,Themba Vincent Khuma,2013-01-07T18:22:08Z,Themb111,NA,en,1068941264,FALSE
3996,50195,9,50150,Sergey Kolpashnikov,2008-11-28T14:21:58Z,kosiv,"Russia, Siberia, Novokuznetsk",ru,17709126,FALSE
41,427,0,914,laura4u,2010-03-02T05:08:53Z,Holidaytravell,NA,en,118942231,FALSE
1141,45,4,651,LucasK.,2010-12-26T20:59:44Z,Lkmurakami,NA,pt,230836655,FALSE
10,32,42,80,Aaron Rodriguez,2014-11-04T15:53:00Z,a03c9386492243a,pasaaic nj,en,2860923880,FALSE
3950,2234,777,918,TheCarLoanWarehouse,2012-10-08T13:29:06Z,carloansUK,United Kingdom,en,867987000,FALSE
698,687,89,752,ケーイー@世界一周,2014-06-10T06:47:11Z,keikeikeeii,NA,ja,2558390071,FALSE
528,653,55,695,サカキ (TheChunleez),2014-12-12T10:15:03Z,ZoZe9ArNwj16KjI,とーきょー,ja,2927480282,FALSE
1,3,0,21,ななは,2014-07-18T11:33:42Z,nanmar1341,NA,ja,2656550228,FALSE
958,10361,2339,7408,みっちー(渡辺道隆),2014-11-01T08:55:01Z,1Djustin403,Odawara,ja,2886093721,FALSE
385,334,16,685,تم حذف الحساب,2014-04-17T19:21:45Z,hhmmd2000991hot,NA,ar,2490427709,FALSE
5831,10892,0,9233,Robbyn Stoakley,2011-12-29T20:03:47Z,RobbynStoakleyI,"Coaldale, Canada",en,450036961,FALSE
871,26004,1,26043,⭐️相互フォローの輪+Ε⭐️,2014-08-04T19:43:46Z,lyukfleed,NA,ja,2707297844,FALSE
647,2148,3,2326,クラ,2014-01-08T15:08:45Z,fujiepso123,神戸市兵庫区,ja,2282269448,FALSE
32,652,1,649,佐藤 純一,2013-12-13T13:53:43Z,kunkunichi2,東大阪 奈良,ja,2243944742,FALSE
58923,80039,121242,84629,雑賀孫市＠リフォロー100％,2013-10-12T17:18:51Z,saigariforo,元雑賀衆,ja,1957134403,FALSE
59,1629,68,1569,全日本槍道連盟,2013-02-09T03:16:47Z,ajsoudof,東京都板橋区,ja,1161824034,FALSE
1142,418,1,622,海風かおる,2010-02-03T15:43:54Z,taku1206,千葉県,ja,111031759,FALSE
84,176,18,160,shun,2013-12-23T13:26:52Z,0627Shunpei,NA,ja,2258929856,FALSE
1111,168,396,172,kobatake,2015-05-24T00:59:50Z,k5_john,JPN Saitama,en,3224690126,FALSE
0,1,5,576,Mark,2015-10-13T19:27:18Z,CarrickMark1,NA,en,3949214842,FALSE
4,9684,204,9723,どせいさん,2014-08-16T09:11:34Z,ishtaroma,NA,ja,2736884197,FALSE
21449,7835,0,8412,natuko,2012-02-25T03:40:06Z,natukopcvb,NA,ja,502435795,FALSE
4,9321,0,9249,転売ヤーが本職です,2014-06-02T02:12:08Z,Z41551523,NA,ja,2540590400,FALSE
178,182,327,164,こぎろうパパ,2013-01-05T12:08:43Z,kranze214,NA,ja,1062863624,FALSE
41310,1844,78450,1818,ラブリー@みーこ daisukie☻,2010-06-06T13:57:14Z,nekopinku,あい♡ちきゅう♡,ja,152640242,FALSE
373,405,14,331,DotNxt,2012-02-26T18:49:26Z,DotNxtShare,South Africa,en,504852903,FALSE
1710,3049,89910,2851,なす子@6月迄療養中,2012-04-03T12:01:21Z,abc0505na,そこらへんの茄子畑,ja,544216897,FALSE
992,307,85,897,Salvador Dala,2013-05-05T21:57:50Z,TheViolentBudda,Cape Town,nl,1406163792,FALSE
708,109,0,105,Sujoy Ghosh,2009-05-12T10:37:02Z,ghost_s,New Delhi,en,39473817,FALSE
7,277,2,210,Caribbean Website,2016-02-05T19:30:42Z,CaribWebsite,NA,en,4878563399,FALSE
18736,500286,3737,9628,RSA Min of Sport,2014-03-10T16:20:23Z,MbalulaFikile,NA,en-gb,2382362052,FALSE
2148,1942,7,2087,小太郎   サードアイズ代表,2010-06-10T15:58:30Z,apolloman77,名古屋,en,154183351,FALSE
19,2,1,8,肉じゃが花子,2012-07-05T14:23:58Z,nikujyagahanako,大阪,ja,627426251,FALSE
11296,59081,0,34283,"大学生のための就活情報(17卒,18卒)",2011-04-06T14:25:42Z,shukatsu_infom,NA,ja,278053659,FALSE
153828,4584,0,4945,フォロワーを256倍に増やそう!,2012-11-13T14:15:33Z,follow_nigoro,NA,ja,945872053,FALSE
89953,1096,236,1470,五反田　弾@のんびり提督,2012-06-02T10:49:03Z,Dan_and_Leifon,五反田食堂,ja,597305041,FALSE
305,19059,2,18506,アンフィールド@相互フォロー100%,2015-02-08T10:17:37Z,jdiebxksnis,NA,ja,3013304041,FALSE
2075,4448,375,4443,Splashy Fen,2009-07-23T20:12:17Z,splashyfen,South Africa,en,59574657,FALSE
3,226,53,344,KEC-ltd 100% FB,2014-09-01T11:36:47Z,kecltduk,Essex,en-gb,2783968586,FALSE
36346,7228,1293,4557,田中さん @ 秋葉原,2013-10-06T09:10:47Z,akihabarazuki,関東のへんなとこ,ja,1940317710,FALSE
1149,881,3,531,Agrogeek,2015-07-28T11:20:41Z,agreengeek,"Bordeaux, Aquitaine",fr,3391822995,FALSE
808,1333,46,2148,Jolly Green,2015-07-11T11:36:15Z,hobbiebill,Interweb USA,en,3370637801,FALSE
17746,10452,1833,10031,ぴぃすけ,2014-10-11T01:20:21Z,amu1mu,NA,ja,2851360292,FALSE
2541,2438,1,1623,Dasha Malkina,2012-05-19T11:53:25Z,malkina_d,Санкт-Петербург,ru,584690059,FALSE
3403,810,143,1169,THE ZUTAZUTAZ@staff,2015-03-26T11:52:14Z,zzz_staff,NA,ja,3118256093,FALSE
8,13,0,579,saad rasheed,2015-04-16T15:35:34Z,saadrasheed0347,NA,en,3159874572,FALSE
3,24,1,129,Binarybijay,2015-07-03T18:13:19Z,mbinarybijay,NA,en,3267277332,FALSE
4352,4157,0,4274,うる性やつら,2014-07-04T14:07:31Z,team8_ani,NA,ja,2603552078,FALSE
36,197,27,577,Megan Sparks,2016-04-02T17:36:08Z,bariatricwoman,NA,en,716318311680581632,FALSE
4540,665,7967,1288,nana #YOUNGFOREVER,2012-02-25T19:24:28Z,tnkzzx,na bad,pt,503434255,FALSE
19214,180172,1379,158839,IGZ,2009-09-26T19:03:22Z,igzrap,Toronto,en,77548797,FALSE
5707,3051,0,3414,名言・至言・迷言,2012-06-26T17:48:56Z,meigen_001,愛知県,ja,619361517,FALSE
62437,47013,84,51105,Kaye Flack,2009-03-24T10:27:15Z,kayeflack,"Adelaide, Australia",en,26211291,FALSE
23,72,6,342,Koekies Mtshali,2014-06-11T21:00:04Z,makhekheMtshali,NA,en,2602095353,FALSE
307,157,256,277,使ってません。,2014-04-05T14:39:03Z,f_2230,NA,ja,2429005760,FALSE
34,11,42,1210,Алия Исмагулова,2011-07-28T08:47:52Z,kzalya,NA,ru,343922069,FALSE
1332,178,188,427,Paul Clarke,2010-11-07T22:58:15Z,Clarko2000,"born Liverpool, live in London",en,213086590,FALSE
19,655,0,1721,Tea Party Origin,2010-10-24T22:59:33Z,teaparty_origin,London,en,207267569,FALSE
22,116,3,579,やーまん,2015-04-11T23:43:05Z,YamamotoKeita2,NA,ja,3150529512,FALSE
49285,8588,813,8582,Trena ( Fitz2Kleen ),2012-04-06T12:41:42Z,Fitz2Kleen1,Coventry,en,546860466,FALSE
229,91,27,124,Arun Baharani,2015-09-11T20:16:52Z,ArunBaharani,"New York, New York",en,3623859982,FALSE
146,1090,98,5000,PVSB Marketing,2015-11-09T05:20:56Z,PVSBMARKETING,"San Antonio, TX",en,4175872814,FALSE
868,211,30,373,Laurence REAL,2013-06-27T10:55:43Z,LaurenceREAL1,Paris,fr,1550320890,FALSE
47,12009,35,12438,H・カ,2012-01-11T21:39:41Z,hkazuyukiz,NA,ja,461502597,FALSE
7865,41682,23,40509,高見 健,2010-08-12T03:47:16Z,kenpapa1961,栃木県宇都宮市,ja,177438965,FALSE
1,11,0,2884,SHAUNTE Peace,2014-12-16T13:16:26Z,0gzpeace,NA,en,2924981122,FALSE
30,25,0,247,Ofer Markus,2011-01-21T21:42:20Z,ofermarkus,NA,en,241273943,FALSE
135,334,66,375,JUNドラゴンズ,2014-01-26T17:22:25Z,chunichidaiya,NA,ja,2306071186,FALSE
0,5,0,902,Hermenegildo Pascoal,2011-08-01T17:22:23Z,pascoal87,NA,pt,346678564,FALSE
0,2,0,503,matthewratliff,2014-06-16T21:16:55Z,matthewratliff5,NA,en,2571655508,FALSE
721,12287,0,13703,yuririn,2011-09-05T22:38:15Z,yuririn55,なら,ja,368604992,FALSE
2506,2381,0,2278,憂国の青年,2012-05-28T04:28:46Z,aikokuhosyu,NA,ja,592403438,FALSE
2383,11230,41,12293,津川家康,2012-05-23T13:47:25Z,ieyasutaiga,駿府城・大和建設,ja,588299129,FALSE
24027,1847,17,1920,STONEMAN,2010-01-09T08:47:33Z,stoneman_ulc,広島市,ja,103224469,FALSE
416,3721,2,4298,haruka,2012-02-02T14:21:14Z,haruka_1984,東京都,ja,481259090,FALSE
2762,160614,160,100778,✘,2012-01-31T03:49:01Z,trvpxjayy,Turn on my Notifications,en,479202256,FALSE
990,164,0,576,Chantrice Gaylord,2014-05-13T06:33:02Z,qezavyfalope,NA,en,2492507316,FALSE
83,7,0,1849,GenFrancis,2009-08-02T12:31:22Z,FrancisGen,Philippines,en,62251970,FALSE
832,9366,191,8738,MORNING GLORY公式,2014-02-14T01:37:04Z,MorningGloryJAP,NA,ja,2342844488,FALSE
33491,3705,8619,1593,Shannon P Murree,2008-12-07T15:59:26Z,RealtorChicky,InvestingInBarrie.com,en,17942553,FALSE
6359,5204,1079,5235,lani 1,2012-09-25T10:45:20Z,kepaniyokohama,Yokohama,ja,845292241,FALSE
1726,1393,625,1175,しあわせのしっぽ,2015-10-11T08:42:53Z,s_hi_ppo,横浜,ja,3856615332,FALSE
5415,297,2682,490,Pascal Haddad,2010-01-17T17:57:07Z,Gaius6,Nice,fr,105847188,FALSE
27,1580,0,1751,ユウキ・K・ゲルブキルシェ,2012-10-12T09:52:19Z,YukiKizakura99,埼玉県所沢市,ja,875302424,FALSE
15,33,2,321,Floyd Peter,2011-03-10T03:06:43Z,FloydPeterkzp,Stockton,en,263470977,FALSE
1867,10546,245,13142,RT4FOLLOWERS,2014-04-01T03:00:41Z,followexpander,NA,nl,2421431581,FALSE
4609,6325,1226,6055,コハクノアカリ公式@5/3企画ライブ,2012-12-22T12:46:13Z,akaneiro01,NA,ja,1028429496,FALSE
1032,230,8,1996,WattsWatt,2012-09-19T19:55:00Z,WattWatts,Thames Purfleet,en,834019836,FALSE
43,11,0,4557,Dmitry_Rudomanov,2011-08-11T11:48:34Z,Dimetry_Rud,Москва,ru,352996992,FALSE
173,9934,1408,8740,てん,2014-11-08T14:40:16Z,ten___photo,tokyo,ja,2893890979,FALSE
1043,3626,14,3710,ハワイのゾウだ,2014-08-26T13:55:06Z,ny_precious,NA,ja,2770026505,FALSE
44968,8429,1,8787,かみっせ,2012-10-22T02:49:47Z,kms4141,NA,ja,896600868,FALSE
890,2107,0,2104,ゴールドラッシュ,2012-07-31T08:06:37Z,goldrush_5,東京,ja,727875696,FALSE
704,396,54,429,Pedro Sánchez,2010-10-24T02:28:01Z,MrChunckuee,México,es,206926401,FALSE
44,7,0,976,Mohamad Maraach,2012-08-07T01:47:53Z,domizzzzo,"Melbourne, Victoria",en,741896676,FALSE
26948,10834,0,11269,gumy@相互フォロー募集！,2013-04-27T18:31:21Z,gumy1190,東京,ja,1385162874,FALSE
2474,1327,142,1382,清原豪士,2010-02-06T12:40:18Z,BusinessCoachTK,NA,ja,111874627,FALSE
1102,1333,962,1334,Momoka,2015-04-15T02:50:04Z,momo_Rady,Saitama,en,3168014872,FALSE
18,420,158,2183,olga alanis,2014-06-06T16:15:37Z,alanis_olga,NA,en,2550394560,FALSE
15918,175,14568,319,りらっち,2013-05-24T20:12:11Z,riraemon2go,NA,ja,1455158683,FALSE
4867,1634,80,1994,The PC Support Group,2009-02-10T19:53:03Z,PCSupportGroup,Northwest-Liverpool/Manchester,en,20539538,FALSE
12491,16380,521,11817,Mark Fernandes,2012-07-10T12:33:52Z,MarkSFernandes,NA,en,631948054,FALSE
3,457,6,1193,لؤي حسن,2014-11-25T20:06:59Z,ahmadfifi88,NA,ar,2892451157,FALSE
29,7,1,107,АЛЕКСЕЙ ТИМОШЕНКО,2014-07-20T21:04:49Z,alex03212,NA,ru,2664038144,FALSE
181227,23858,9862,23666,ingress feed2,2013-04-30T14:29:38Z,amap32,NA,ja,1392186306,FALSE
142,494,7,1438,ayşeazramoll,2014-08-04T21:07:57Z,ayseazra26,NA,tr,2707436934,FALSE
4696,1037,1,1091,股に棒ｗ,2014-12-15T16:56:49Z,7akf9vpkrwx0d,NA,en,2923195187,FALSE
28604,317725,91,135495,한국관광공사 :: 대한민국 구석구석,2009-11-19T07:42:15Z,Kor_Visitkorea,대한민국 구석구석,ko,91058417,FALSE
71027,25967,0,26824,無料レポート紹介,2011-07-15T16:14:03Z,info8885,東京都港区,ja,336010697,FALSE
1,6,0,524,Anna,2009-11-22T10:01:24Z,Aina69,Valencia,en,91761396,FALSE
1391,8318,1,9121,Jackpot Millionaire,2014-02-17T21:50:37Z,JackpotMCasino,NA,en,2349117134,FALSE
66,1234,2,1565,은근한고양이(チビ猫?),2011-03-10T21:11:05Z,chibineko_,NA,ko,263843204,FALSE
12,135,14,706,Njabulo Emmanuel,2013-12-20T16:13:40Z,Njabzin62,Secunda,en,2234966800,FALSE
4953,4545,0,4880,nyanya_panda,2010-05-09T15:39:13Z,nyanya_panda,NA,ja,141977225,FALSE
23,6,1,1121,EZPZ,2011-12-04T21:16:34Z,Deerdevol,Everywhere,en,428513145,FALSE
32671,168323,0,186401,A FASTER PC,2009-03-19T17:32:28Z,AFasterPC,"Port St. Lucie, FL",en,25344447,FALSE
600,593,61,765,PortaText,2016-01-13T11:59:40Z,PortaText,"Miami, FL",en,4793875103,FALSE
107,23044,12848,19206,自虐@死にたい死ねない,2014-09-08T14:49:43Z,SINITAI_JIGYAKU,東京,ja,2798083813,FALSE
32883,368,32983,188,鐘楼(photo account 光陰),2015-01-31T14:00:03Z,bell_poets,京都,ja,3004938907,FALSE
873,1531,0,1691,♠ボケて(bokete)大喜利,2015-09-02T06:48:28Z,HimituWrs,NA,ja,3423184273,FALSE
16,251,0,530,Dayandhi Kenwright,2013-08-17T07:16:19Z,hejezinylusi,"San Jose, California",en,1677587876,FALSE
729,3524,46,4448,Bani Thani,2014-04-29T12:03:40Z,BaniThaniStore,NA,en,2469186636,FALSE
328,14680,30,15,CanalBlog,2009-04-22T20:27:16Z,Canalblog,NA,fr,34386566,FALSE
7872,4183,7653,3949,紅牧紙☞ひで,2014-11-12T00:29:18Z,HideSPYAIR,有料老人ホーム 希空,ja,2896957188,FALSE
106126,747,0,847,Darth Vader,2012-04-14T01:52:13Z,darthvader_en,NA,ja,553158278,FALSE
255,1227,22,2701,Apps in the Sky,2013-10-19T19:40:54Z,appsinthesky,"Hampshire, UK",en,1972667773,FALSE
1,6,0,900,Usmann Saeed,2015-12-28T02:53:13Z,SaeedUsmann,"Evesham, England",en-GB,4627975702,FALSE
159,1586,1,1569,カネシロの正直カメラ転売講座,2015-06-20T15:52:54Z,CNW108,日本 東京都,ja,3250754082,FALSE
18,43,1,417,Adam William,2011-03-07T08:22:36Z,AdamWilliamwwh,Cincinnati,en,262067034,FALSE
2146,502,0,1937,美容情報いっぱい,2014-08-10T07:00:27Z,tywyzSando,NA,en,2738770911,FALSE
3447,419,1700,586,Flex So Throwed,2012-11-13T04:33:33Z,FLEX52LOC,NA,en,945155538,FALSE
1751,458,0,538,貧乏は金持ち,2012-10-04T23:05:28Z,binboukanemochi,NA,ja,862165758,FALSE
11138,17440,114,19158,俳優 安藤晃洋,2010-04-09T13:23:28Z,akihiro_ando,★銀幕と液晶の中☆,ja,131165407,FALSE
210,207,3,320,Shimmering Smiles,2011-09-30T15:05:52Z,shimmeringsmile,566 Bryne Dr. Unit C1,en,382708757,FALSE
93,5449,0,5682,トリンドルみたいな美肌になりたい,2014-04-18T19:23:00Z,triendl_meigen,NA,ja,2451833868,FALSE
1,12,0,967,ryan,2012-08-15T19:01:18Z,Fan1doCarrosel,NA,pt,759955302,FALSE
27,10,2,1595,jorge corvalan,2011-03-26T01:03:55Z,pochy_24,BUENOS AIRES,es,272192588,FALSE
8386,1271,0,1268,くまかずライブラリ,2012-01-26T06:26:58Z,3D_TimePlane,NA,ja,474652516,FALSE
22529,2241,98,2357,まえだともひで,2010-02-11T06:12:01Z,maesonger,"高槻市, 大阪府, 日本",ja,113261390,FALSE
612,2289,0,1368,楽食居酒屋なごみ【公式】,2011-12-06T06:30:53Z,NAGOMI_official,守口市／古川橋／香里園,ja,429644848,FALSE
16,142,32,943,Gayle Gerber,2014-07-02T08:48:12Z,ggerber87,NA,en,2599451880,FALSE
138,5205,0,5100,かしわぎ整体院（自動リフォローあり）,2012-11-29T01:55:19Z,kashiwagiseitai,神奈川県厚木市中町１－７－１８亀屋ビル１０１,ja,977373108,FALSE
30767,1328,2975,1901,haccyou_miso,2012-03-31T09:45:27Z,haccyou_miso,NA,ja,541519136,FALSE
255,532,0,869,幸せな生き方コンサルタント,2012-12-02T05:42:59Z,GoodLuckConsul,NA,ja,983989603,FALSE
6282,1072,57,1087,@理系（大九州東方祭　妖 23/24）,2011-09-17T10:35:58Z,akyuurikei,二次元行きの電車,ja,375010552,FALSE
55584,18774,3419,16466,Rupert Cheek,2009-04-02T20:47:13Z,rupertcheek,"London, UK",en,28416537,FALSE
44,171353,124,177330,Archangel,2009-08-23T04:28:52Z,ArchangelWoman,Brazilian,pt,68071703,FALSE
503,294,25,201,Sushma Rajagopalan,2009-04-27T12:46:19Z,sushraj,NA,en,35732222,FALSE
190,1001,0,986,itabashi_news,2014-07-19T09:49:48Z,itabashi_news,NA,ja,2659112300,FALSE
992,7129,0,6686,出来事を妄想するのが大事だ！,2015-05-05T02:20:07Z,LowryOfelia,NA,ja,3234788248,FALSE
9683,3900,1511,3543,#gdmusiclive,2015-02-20T23:51:37Z,by_gdmusiclive,NA,it,3048244198,FALSE
106712,141528,62082,53697,Neal Schaffer,2008-09-24T19:13:56Z,NealSchaffer,"Irvine, Orange County, CA USA",en,16438898,FALSE
1165,2755,587,2435,コリラックマ❤らぶ❤,2014-10-12T13:13:49Z,KORIRAKKUMA_0,東京都 カオルさん家 Japan,ja,2853147030,FALSE
0,25,0,318,Dead drop,2015-05-01T05:34:48Z,sheldonmuniapp2,NA,en,3225880119,FALSE
15576,1727,842,2014,クロシヴァ《Emiya Ver.》,2014-02-14T11:02:24Z,oftnhiro,固有結界(部屋),ja,2343429103,FALSE
1829,85384,0,88963,ルーム,2011-08-05T08:44:07Z,peet196,三島市,ja,348957368,FALSE
5706,36952,1976,28740,♥︎もがみみさき.inc♥︎,2013-10-30T04:46:01Z,brm112,東京/横浜/六本木/原宿/渋谷,ja,2164108052,FALSE
76441,30378,0,28988,John Brookfield,2011-10-08T18:25:34Z,MeltHell,PA USA,en,387246706,FALSE
56903,1285,2,1238,古川,2012-07-11T06:59:39Z,hurukawa92,東京,ja,632745048,FALSE
